area_sqft,bedrooms,bathrooms,distance_cbd_km,school_score,hospital_score,metro_score,crime_index,flood_risk_score,age_years,parking_count,floor_number,total_floors,rental_yield_pct,price_per_sqft_micro_market,absorption_rate,inventory_months,interest_rate_pct,nearby_projects_count,locality_score,property_type,city_tier,furnishing,market_value,liquidity_score,time_to_sell_days
1577.0,4,5,8.02,5.76,8.52,4.96,6.54,1.75,3.7,1.0,34,36,3.73,8222.0,0.61,6.56,7.28,5,7.3,apartment,metro,semi_furnished,9652065.0,79.47,67.0
1948.0,3,3,8.6,8.16,5.78,8.57,4.5,1.27,20.6,4.0,1,14,,12061.0,0.793,5.9,7.84,5,9.16,independent_house,metro,semi_furnished,18352089.0,77.8,78.0
1718.0,2,1,9.72,5.95,7.22,8.95,2.66,1.25,12.4,2.0,10,18,3.6,5401.0,0.69,3.15,7.87,8,8.64,apartment,tier_2,unfurnished,8738283.0,88.2,47.0
1132.0,2,2,7.01,6.73,10.0,9.75,7.43,0.27,17.8,1.0,11,18,4.18,7239.0,0.423,7.67,8.03,6,9.27,apartment,tier_1,unfurnished,7873801.0,80.53,98.0
592.0,2,1,13.84,7.99,3.93,4.92,3.73,5.17,8.4,1.0,33,34,3.6,5576.0,0.57,6.68,9.43,2,6.08,apartment,tier_1,fully_furnished,1500000.0,60.28,105.0
968.0,2,1,11.94,7.01,8.85,7.86,1.52,3.71,5.2,1.0,22,30,5.82,9798.0,0.759,11.38,9.73,5,8.0,plot,metro,unfurnished,2427841.0,97.74,55.0
1101.0,4,4,4.09,6.47,7.65,10.0,4.7,0.62,16.4,1.0,14,15,2.83,5873.0,0.567,6.48,7.73,0,8.36,villa,tier_2,unfurnished,10865630.0,62.69,102.0
1061.0,2,2,6.08,5.1,9.15,10.0,1.44,0.82,0.5,2.0,1,17,4.88,11155.0,0.286,5.27,8.32,4,8.08,apartment,metro,semi_furnished,13514257.0,82.63,63.0
1960.0,4,4,13.37,,8.64,7.33,4.15,5.72,15.0,,15,16,3.28,5398.0,0.453,8.82,7.87,1,9.31,apartment,tier_2,fully_furnished,1500000.0,68.99,118.0
1955.0,3,2,7.81,6.65,5.87,9.43,3.44,3.29,24.1,1.0,30,31,3.04,5043.0,0.1,2.61,8.03,5,6.43,apartment,tier_2,unfurnished,2472286.0,66.7,98.0
2600.0,6,7,5.07,8.13,,7.34,5.24,2.38,0.0,3.0,23,30,4.31,5988.0,0.631,7.93,9.04,5,7.42,apartment,tier_1,unfurnished,10305079.0,76.24,87.0
1053.0,2,1,7.63,7.93,4.52,6.52,6.02,3.47,3.6,1.0,32,33,3.12,4213.0,0.813,5.01,9.58,4,7.29,apartment,tier_2,semi_furnished,2532210.0,67.0,106.0
2281.0,3,4,2.73,8.84,6.11,10.0,3.72,2.03,10.9,2.0,16,17,,10508.0,0.843,3.11,9.68,4,7.88,apartment,metro,semi_furnished,14431722.0,91.35,49.0
2277.0,4,3,18.43,6.85,7.05,2.54,3.59,1.69,7.4,3.0,9,14,2.73,4553.0,0.565,7.42,8.6,4,5.63,independent_house,tier_1,semi_furnished,9177986.0,64.83,88.0
1329.0,2,1,8.8,,7.52,8.02,5.66,2.8,10.1,1.0,7,29,4.54,8825.0,0.417,1.0,6.92,6,8.48,independent_house,metro,fully_furnished,7108098.0,79.49,71.0
1696.0,3,3,5.69,5.54,8.34,10.0,2.92,3.28,28.8,2.0,21,38,3.94,8137.0,0.538,8.84,7.34,4,7.87,apartment,tier_1,unfurnished,4837919.0,72.44,122.0
2095.0,4,5,2.62,6.39,9.69,10.0,4.42,1.98,5.9,2.0,29,30,3.25,10277.0,0.603,7.28,7.02,7,7.94,villa,metro,unfurnished,19151671.0,66.22,109.0
1419.0,2,3,24.03,7.71,6.26,4.98,5.27,1.44,9.4,2.0,20,21,2.52,7843.0,0.801,5.08,9.48,5,6.67,apartment,metro,semi_furnished,8301696.0,57.34,102.0
1379.0,2,2,2.42,5.97,8.95,9.32,2.88,4.09,3.2,1.0,9,10,2.51,9766.0,0.643,10.03,7.99,8,7.83,villa,metro,unfurnished,4248255.0,58.14,103.0
1124.0,2,1,11.17,7.67,7.45,6.63,3.76,3.46,0.0,2.0,21,37,2.64,9471.0,0.275,8.63,8.68,4,9.14,apartment,metro,semi_furnished,2855817.0,53.29,118.0
350.0,1,2,7.03,9.4,4.78,10.0,4.48,2.56,14.6,1.0,30,31,4.4,8234.0,0.722,2.93,9.93,4,7.56,villa,tier_1,semi_furnished,5432301.0,88.91,45.0
1487.0,2,1,7.63,6.53,6.74,9.82,6.7,0.7,0.0,1.0,20,31,3.44,8241.0,0.234,8.9,7.6,4,8.58,independent_house,tier_1,unfurnished,13893722.0,59.36,118.0
1081.0,2,2,8.25,,7.2,9.12,2.12,4.22,0.6,0.0,33,34,4.11,9986.0,0.612,8.63,8.29,3,8.57,independent_house,metro,semi_furnished,2424486.0,74.71,105.0
891.0,1,2,5.87,6.58,5.58,8.57,4.03,0.4,11.4,1.0,9,19,3.54,5639.0,0.88,5.58,8.63,2,7.38,apartment,tier_2,unfurnished,7016697.0,75.52,71.0
1670.0,4,4,8.65,5.07,5.23,7.02,6.74,3.18,15.7,1.0,18,38,2.41,4614.0,0.285,6.29,7.26,2,5.54,plot,tier_2,semi_furnished,3128910.0,52.01,123.0
695.0,2,3,9.52,9.2,5.17,9.13,6.05,4.74,4.1,1.0,8,9,3.72,10098.0,0.556,12.25,9.3,4,9.37,apartment,metro,semi_furnished,1500000.0,62.73,131.0
1869.0,5,6,12.83,7.33,6.08,6.36,3.8,0.84,5.1,1.0,6,7,3.95,8733.0,0.566,8.32,9.65,3,7.34,apartment,metro,semi_furnished,15710076.0,67.96,95.0
1701.0,5,6,11.97,6.11,5.53,7.12,4.17,3.44,0.0,2.0,4,35,1.83,6643.0,0.579,3.06,9.18,6,7.13,villa,tier_1,unfurnished,6217266.0,65.35,104.0
1242.0,3,3,4.14,6.36,9.09,9.83,5.13,2.44,15.1,1.0,5,25,2.86,7491.0,0.726,7.41,9.19,1,7.83,apartment,tier_1,fully_furnished,7347908.0,65.96,99.0
1417.0,3,4,4.77,5.43,2.83,9.1,5.16,2.69,11.3,1.0,11,34,2.67,8752.0,0.456,2.11,8.66,2,6.61,independent_house,metro,fully_furnished,7737433.0,65.09,92.0
831.0,2,1,15.34,8.72,7.19,8.34,6.78,1.73,11.1,1.0,29,33,2.27,7466.0,0.7,8.66,8.89,3,7.77,independent_house,tier_1,fully_furnished,5476539.0,60.5,116.0
1840.0,4,3,6.4,9.96,7.9,6.55,6.34,1.76,0.5,2.0,6,25,3.53,8732.0,0.53,5.21,9.66,6,6.83,apartment,metro,fully_furnished,13703239.0,72.59,88.0
1547.0,3,2,10.75,4.96,5.36,7.41,1.81,2.62,17.5,,9,15,3.65,7376.0,0.601,5.52,9.55,2,5.57,plot,metro,unfurnished,5522155.0,69.08,75.0
1586.0,3,2,17.34,8.76,6.61,8.66,1.43,1.46,7.0,2.0,25,26,4.58,6417.0,0.326,4.05,8.95,4,7.0,apartment,tier_1,semi_furnished,9252124.0,78.34,69.0
1711.0,2,1,8.98,6.83,6.42,9.01,3.32,1.62,18.1,1.0,17,28,4.13,6226.0,0.772,5.95,7.81,4,8.05,apartment,tier_1,unfurnished,8439354.0,87.54,64.0
1116.0,3,4,4.0,9.1,6.87,8.72,0.97,2.54,5.8,1.0,22,23,3.13,5600.0,0.608,7.76,6.24,4,8.1,apartment,tier_2,fully_furnished,5852563.0,69.48,87.0
660.0,1,1,4.06,4.45,8.13,10.0,6.66,0.69,13.6,0.0,27,31,3.13,10918.0,0.685,4.95,9.79,1,9.01,plot,metro,unfurnished,5713844.0,74.59,87.0
1948.0,5,5,7.0,7.54,,8.18,1.61,3.49,5.0,2.0,16,25,5.0,8177.0,0.781,4.6,10.09,5,8.76,apartment,metro,unfurnished,6563155.0,94.52,54.0
1808.0,4,4,7.02,6.59,5.98,10.0,3.76,6.04,18.7,2.0,1,13,3.86,9612.0,0.528,7.26,8.05,3,8.19,apartment,metro,semi_furnished,1500000.0,74.86,94.0
1172.0,2,2,3.55,8.19,4.44,10.0,2.73,1.26,1.3,2.0,16,18,,10449.0,0.534,6.02,9.61,4,9.44,apartment,metro,unfurnished,10736928.0,91.37,48.0
1663.0,4,4,4.58,7.29,7.28,7.64,1.44,3.58,13.4,2.0,15,32,2.13,9070.0,0.258,6.23,6.64,10,6.75,plot,metro,semi_furnished,3610259.0,55.38,103.0
2104.0,2,1,12.06,7.23,5.88,7.32,6.43,4.45,1.2,2.0,32,33,1.97,6462.0,0.611,4.82,9.23,3,9.19,independent_house,tier_1,unfurnished,1500000.0,62.54,114.0
2042.0,5,6,15.5,7.04,6.1,6.71,3.26,1.19,7.6,2.0,23,38,3.03,5423.0,0.826,3.97,8.95,2,6.57,independent_house,tier_1,semi_furnished,11319785.0,71.13,91.0
1156.0,1,2,6.54,9.54,7.38,9.02,7.73,1.18,16.1,1.0,21,22,4.28,8379.0,0.569,6.59,8.0,5,9.97,independent_house,tier_1,fully_furnished,10825557.0,69.87,115.0
676.0,2,1,0.5,6.94,6.26,10.0,6.83,2.26,1.9,,20,21,4.83,9065.0,0.43,9.32,10.36,4,6.99,independent_house,metro,semi_furnished,5231764.0,70.47,85.0
765.0,2,1,11.45,8.5,,7.93,4.29,2.36,14.8,1.0,13,14,2.71,8615.0,0.739,6.77,8.36,5,8.59,apartment,metro,unfurnished,4290809.0,64.21,118.0
1288.0,3,2,2.11,8.14,10.0,10.0,0.53,1.68,17.0,1.0,14,15,3.87,8686.0,0.321,6.03,9.43,10,10.0,apartment,tier_1,unfurnished,8367592.0,79.83,82.0
2210.0,4,4,2.88,8.53,8.17,8.27,3.69,2.45,0.0,3.0,8,16,3.77,10433.0,0.47,2.43,10.28,11,9.13,independent_house,metro,unfurnished,14330236.0,89.03,55.0
1071.0,1,2,7.52,5.68,9.29,7.48,8.41,2.77,14.8,0.0,12,36,2.35,4714.0,0.459,5.48,8.49,2,7.97,villa,tier_2,unfurnished,3492900.0,44.34,152.0
1140.0,2,3,17.88,8.26,7.87,5.17,5.07,1.92,20.0,2.0,25,38,2.63,7581.0,0.74,5.28,9.39,5,9.3,apartment,metro,semi_furnished,6427066.0,70.42,91.0
1129.0,2,3,13.21,7.71,7.13,6.83,4.0,1.83,5.0,1.0,2,3,3.3,5604.0,0.621,7.27,8.56,10,6.84,apartment,tier_1,unfurnished,5103174.0,69.32,97.0
1173.0,1,1,12.37,5.42,7.89,6.56,3.2,3.46,4.1,0.0,19,20,2.25,4545.0,0.474,7.15,8.89,5,7.29,independent_house,tier_2,unfurnished,2091166.0,57.97,105.0
1444.0,3,4,7.57,6.88,7.81,9.65,5.9,3.16,0.0,1.0,21,22,5.68,7148.0,0.488,14.45,7.72,4,7.46,apartment,tier_1,unfurnished,5223484.0,83.93,85.0
784.0,1,1,3.31,10.0,8.47,7.83,4.97,2.51,3.3,1.0,5,28,2.45,8142.0,0.611,5.85,8.72,3,8.98,plot,tier_1,fully_furnished,4452342.0,64.86,107.0
2014.0,4,5,16.29,6.61,7.1,3.5,4.81,1.0,19.2,2.0,2,16,2.99,4470.0,0.616,9.57,8.75,3,5.88,apartment,tier_1,unfurnished,7132935.0,59.35,115.0
1375.0,3,2,3.39,6.65,4.78,10.0,6.34,4.18,7.7,2.0,15,24,3.73,10450.0,0.607,9.67,8.7,4,7.58,apartment,metro,unfurnished,1500000.0,66.67,102.0
2739.0,7,8,10.57,7.88,4.5,6.21,6.25,2.1,15.0,2.0,18,27,3.62,5944.0,0.46,9.01,9.64,3,6.42,independent_house,tier_1,semi_furnished,11402144.0,67.3,102.0
840.0,2,1,9.37,6.39,7.78,,5.09,2.07,6.0,1.0,6,38,3.96,4912.0,0.774,7.02,8.85,2,7.6,apartment,tier_2,unfurnished,5358482.0,78.61,80.0
2277.0,5,6,3.06,7.41,5.09,10.0,1.44,2.2,10.1,2.0,4,37,2.49,5608.0,0.867,15.1,7.67,2,7.8,apartment,tier_2,fully_furnished,10860971.0,63.83,129.0
2173.0,4,4,2.04,6.53,8.17,8.39,2.53,3.12,21.0,2.0,10,35,2.18,10408.0,0.835,4.29,9.08,4,8.56,villa,metro,unfurnished,10202630.0,70.7,97.0
1236.0,1,1,12.36,7.8,9.28,6.72,3.19,0.29,21.8,2.0,1,22,3.49,8860.0,0.8,8.55,8.07,0,7.94,independent_house,metro,semi_furnished,12945736.0,74.24,83.0
1245.0,2,1,8.51,7.11,6.62,7.48,4.23,1.81,12.2,2.0,21,22,2.58,6006.0,0.95,9.32,8.76,3,7.29,apartment,tier_1,semi_furnished,5263030.0,70.63,92.0
971.0,3,2,16.22,10.0,9.06,6.44,7.0,2.63,9.3,1.0,17,31,2.74,5752.0,0.454,1.74,8.72,3,8.32,apartment,tier_1,fully_furnished,3848140.0,69.1,96.0
977.0,2,3,10.26,7.27,7.44,6.36,7.99,3.31,4.7,2.0,20,37,2.68,8544.0,0.466,2.48,9.24,4,7.43,independent_house,metro,semi_furnished,2703287.0,60.27,100.0
1450.0,3,2,9.46,6.87,7.04,7.39,5.01,2.69,17.4,1.0,10,12,2.68,8171.0,0.33,10.95,8.78,5,5.79,plot,metro,semi_furnished,4972233.0,42.86,156.0
1461.0,2,1,1.48,8.74,7.12,9.58,5.29,0.45,10.0,1.0,20,21,2.09,10281.0,0.537,7.96,9.14,2,8.34,apartment,metro,semi_furnished,13769506.0,65.63,115.0
617.0,2,2,9.28,5.11,5.59,9.22,1.58,1.77,21.4,1.0,17,28,2.44,7536.0,0.357,3.33,8.73,2,7.61,apartment,tier_1,semi_furnished,4607225.0,61.48,113.0
2643.0,5,6,7.91,9.74,5.37,7.45,3.54,3.89,0.0,3.0,33,34,3.07,8559.0,0.818,10.89,10.67,2,6.83,apartment,metro,semi_furnished,4926282.0,75.37,86.0
1315.0,3,3,10.35,5.72,4.21,6.05,3.3,1.68,7.5,2.0,5,11,4.42,8343.0,0.62,6.43,8.3,4,6.49,apartment,metro,semi_furnished,9355343.0,79.49,76.0
1484.0,3,2,7.92,8.99,5.75,7.26,3.15,0.64,9.8,2.0,15,16,5.23,11001.0,0.521,10.01,8.12,6,9.08,apartment,metro,semi_furnished,15677444.0,86.22,69.0
1124.0,1,1,7.78,9.38,10.0,8.57,5.34,0.54,15.1,2.0,33,34,4.23,5754.0,0.385,12.43,9.16,7,9.57,villa,tier_2,unfurnished,8769146.0,66.21,94.0
1311.0,3,4,7.45,,4.46,5.66,3.49,1.99,0.7,1.0,33,34,3.62,7884.0,0.351,6.38,8.21,2,6.34,apartment,metro,unfurnished,7443156.0,69.17,98.0
1264.0,2,1,5.27,6.56,5.0,10.0,0.89,1.33,9.9,2.0,0,15,4.32,9155.0,0.487,1.0,9.32,5,8.56,apartment,metro,semi_furnished,10254502.0,98.0,28.0
1448.0,4,4,12.26,7.04,5.63,6.96,5.82,3.23,18.8,2.0,11,12,3.26,5562.0,0.873,4.52,7.51,6,7.38,villa,tier_1,unfurnished,5819087.0,83.47,67.0
1442.0,3,4,34.89,8.13,5.71,1.88,6.47,0.72,13.5,1.0,4,29,3.63,4788.0,0.787,1.0,8.75,1,7.28,villa,metro,semi_furnished,8731087.0,79.49,66.0
1869.0,4,4,3.22,,7.46,9.5,4.82,5.78,13.7,1.0,24,25,4.05,4463.0,0.717,4.1,9.03,2,7.55,apartment,tier_2,unfurnished,1500000.0,84.51,66.0
1568.0,3,2,4.23,7.04,5.96,8.01,4.0,1.49,4.5,,24,25,3.89,5456.0,0.189,11.42,7.61,3,8.9,independent_house,tier_2,semi_furnished,8662906.0,68.42,98.0
1816.0,3,4,12.23,6.73,6.66,5.43,2.68,5.76,9.3,2.0,19,20,,6081.0,0.563,4.65,8.96,2,7.01,independent_house,metro,semi_furnished,1500000.0,74.9,92.0
1445.0,2,3,6.86,5.47,5.56,7.3,2.79,3.15,2.8,1.0,32,33,4.01,8811.0,0.536,3.44,6.85,5,7.42,independent_house,metro,semi_furnished,6268109.0,77.2,73.0
1570.0,3,3,5.95,5.63,6.19,6.4,6.23,1.8,19.1,1.0,1,26,2.74,8739.0,0.455,11.95,8.64,3,6.96,apartment,metro,semi_furnished,7386241.0,51.3,149.0
1325.0,2,3,2.05,7.39,6.9,9.97,2.95,2.57,14.4,2.0,1,25,3.98,11374.0,0.591,6.36,9.68,4,9.32,apartment,metro,unfurnished,7172787.0,80.98,79.0
1972.0,4,5,4.43,7.37,6.77,8.67,7.92,1.57,12.0,2.0,32,34,2.73,11176.0,0.418,7.71,7.84,5,9.48,plot,metro,unfurnished,11836400.0,59.19,124.0
1618.0,5,6,3.89,6.05,,6.88,6.01,2.05,12.4,2.0,0,10,4.06,9684.0,0.484,3.49,8.55,3,7.84,apartment,metro,semi_furnished,9400974.0,74.7,66.0
1368.0,4,4,2.15,7.32,6.95,8.6,4.91,3.4,20.7,1.0,33,34,3.03,10194.0,0.424,10.91,7.86,3,7.42,apartment,metro,fully_furnished,4760302.0,55.88,128.0
1352.0,3,2,14.93,6.23,6.64,7.18,9.19,2.16,27.1,1.0,19,20,2.24,5276.0,0.466,7.1,9.24,3,5.8,apartment,tier_1,semi_furnished,2946911.0,51.2,140.0
1393.0,4,5,8.99,9.16,2.76,9.56,6.6,2.57,11.7,1.0,22,28,2.14,9172.0,0.1,9.49,9.34,7,7.88,villa,metro,semi_furnished,7538616.0,39.46,167.0
1466.0,2,3,32.87,7.05,7.41,0.0,3.53,3.79,11.7,1.0,15,16,5.34,5694.0,0.594,2.33,9.1,4,5.99,plot,metro,semi_furnished,1500000.0,93.72,46.0
1421.0,5,6,9.63,8.85,3.64,10.0,2.46,2.85,14.2,2.0,22,28,2.45,8129.0,0.693,11.12,9.29,8,9.24,apartment,tier_1,semi_furnished,6216141.0,54.18,116.0
1159.0,2,2,3.44,4.66,7.94,7.8,3.54,0.82,22.6,1.0,7,18,4.25,10679.0,0.436,8.0,8.01,2,7.68,plot,metro,semi_furnished,9119847.0,74.58,99.0
1848.0,5,6,10.22,7.68,7.24,5.06,4.12,5.53,17.2,2.0,3,26,4.01,6242.0,0.782,4.62,8.52,7,5.81,apartment,metro,semi_furnished,1500000.0,80.6,68.0
1881.0,5,4,11.64,8.09,8.36,9.55,2.93,2.84,14.2,2.0,4,5,4.23,10456.0,0.424,5.61,7.57,7,8.47,villa,metro,unfurnished,11332846.0,78.32,59.0
2378.0,3,2,5.59,6.99,5.92,7.15,2.28,0.73,17.2,3.0,5,25,2.49,7818.0,0.36,5.27,7.79,3,7.1,villa,metro,unfurnished,21420784.0,66.89,91.0
1136.0,3,3,11.41,6.39,7.05,9.28,4.72,0.82,14.3,1.0,29,39,3.02,8250.0,0.769,7.78,8.44,7,7.95,apartment,metro,semi_furnished,8949459.0,70.8,92.0
1797.0,3,4,11.23,6.97,8.15,6.26,5.9,0.71,0.0,2.0,15,32,2.52,5028.0,0.485,7.35,9.68,5,8.15,apartment,tier_2,semi_furnished,10268823.0,56.71,129.0
457.0,1,1,4.63,8.31,5.42,8.43,7.64,4.2,19.6,1.0,4,13,4.29,5620.0,0.622,12.06,7.83,7,7.55,apartment,tier_2,semi_furnished,2290885.0,67.2,126.0
1881.0,4,3,12.76,5.38,,4.98,4.44,0.18,4.6,2.0,8,17,4.73,7369.0,0.317,1.0,8.89,3,7.54,plot,metro,unfurnished,12641441.0,81.46,54.0
693.0,1,2,9.94,8.25,7.96,9.3,5.38,3.15,10.3,1.0,24,25,,9267.0,0.552,8.9,7.82,7,9.94,villa,metro,unfurnished,4819349.0,65.21,98.0
938.0,2,2,8.44,7.68,6.77,9.49,0.97,3.67,4.8,1.0,12,13,5.33,6656.0,0.522,1.78,7.53,5,7.65,plot,tier_1,semi_furnished,3605343.0,97.5,31.0
1623.0,2,3,9.01,6.81,9.68,6.82,5.85,1.33,8.9,2.0,28,29,3.63,5857.0,0.512,15.04,9.85,6,10.0,independent_house,tier_1,unfurnished,9860002.0,51.19,144.0
1127.0,2,2,3.42,6.87,7.88,,2.48,5.04,12.9,2.0,0,4,3.21,10291.0,0.515,11.76,9.64,3,8.94,apartment,metro,fully_furnished,1500000.0,59.91,129.0
1056.0,3,3,18.84,7.29,4.15,6.22,4.85,1.98,21.9,1.0,0,16,3.49,7631.0,0.614,6.83,7.91,4,6.45,independent_house,metro,unfurnished,5576964.0,68.18,93.0
1198.0,3,2,6.79,9.69,8.68,7.64,4.22,2.14,7.6,1.0,27,30,3.83,9034.0,0.601,8.32,8.31,3,8.4,apartment,metro,semi_furnished,7077810.0,75.1,94.0
1829.0,3,4,6.33,7.72,5.88,10.0,3.86,4.06,22.7,2.0,26,36,2.07,6194.0,0.673,7.19,8.76,7,8.97,apartment,tier_1,semi_furnished,2947682.0,67.72,94.0
965.0,2,1,10.47,5.79,8.36,7.23,1.63,1.08,0.0,1.0,3,23,3.63,8820.0,0.223,4.99,7.7,3,8.77,independent_house,metro,unfurnished,9051988.0,67.39,106.0
1422.0,2,2,29.98,6.55,7.5,1.78,2.94,3.69,1.2,1.0,23,28,3.25,5828.0,0.85,4.62,9.06,7,6.44,independent_house,metro,unfurnished,1861036.0,70.01,93.0
1253.0,2,2,13.09,5.48,2.51,4.51,2.58,0.98,4.2,0.0,7,35,3.16,7995.0,0.541,6.85,7.17,4,6.44,apartment,metro,unfurnished,8775531.0,64.16,87.0
1876.0,3,4,6.87,4.37,,6.47,3.23,4.31,17.1,2.0,19,20,3.28,8867.0,0.486,1.0,8.13,2,8.33,apartment,metro,unfurnished,2811989.0,83.81,54.0
1891.0,4,5,10.39,5.46,6.62,8.23,6.43,4.2,3.6,2.0,25,26,4.28,6700.0,0.642,11.17,8.29,2,8.5,villa,tier_1,unfurnished,2396614.0,72.6,96.0
496.0,1,2,10.35,7.38,6.22,7.74,3.67,0.91,1.0,1.0,2,27,3.4,6924.0,0.547,12.44,9.01,10,8.85,independent_house,tier_1,semi_furnished,6402803.0,60.04,116.0
1993.0,4,3,8.4,9.11,6.28,9.04,3.09,1.23,25.4,3.0,34,35,2.37,7904.0,0.601,6.14,9.73,8,8.47,villa,tier_1,unfurnished,15800863.0,67.81,81.0
1132.0,2,1,3.54,8.69,8.34,8.33,5.47,2.18,9.9,1.0,31,32,3.46,10770.0,0.512,11.59,7.65,4,8.47,apartment,metro,semi_furnished,7444651.0,61.67,115.0
1573.0,2,3,13.35,5.47,5.43,4.37,4.89,4.36,22.9,2.0,10,22,3.17,6097.0,0.683,5.34,8.47,6,5.78,apartment,metro,unfurnished,1500000.0,68.22,93.0
962.0,3,4,6.04,6.0,8.89,7.8,7.96,4.67,19.3,1.0,31,32,3.4,4703.0,0.29,5.17,9.11,8,7.65,apartment,tier_2,fully_furnished,1500000.0,56.54,124.0
1643.0,3,3,4.92,5.79,4.42,10.0,6.12,0.48,17.5,2.0,18,19,3.32,7166.0,0.623,7.62,8.51,3,6.89,villa,tier_1,semi_furnished,15528644.0,64.67,99.0
2777.0,6,7,6.48,3.33,7.5,7.03,0.72,2.9,21.1,2.0,11,13,3.71,8891.0,0.488,8.64,8.41,0,5.53,independent_house,metro,fully_furnished,12221326.0,64.7,112.0
1516.0,3,2,15.57,6.95,8.31,6.06,5.75,3.44,8.8,2.0,30,31,2.14,9170.0,0.253,4.27,9.31,2,9.34,apartment,metro,fully_furnished,3361962.0,60.89,104.0
1211.0,3,3,5.95,8.4,8.27,5.13,5.54,1.11,1.8,2.0,11,20,2.17,4317.0,0.779,8.05,6.9,2,7.33,apartment,tier_2,unfurnished,6704380.0,63.9,94.0
1329.0,2,1,7.84,6.82,7.31,7.31,7.29,3.2,15.1,1.0,15,16,3.31,6844.0,0.512,7.88,8.38,4,7.51,apartment,tier_1,semi_furnished,2098352.0,51.97,108.0
686.0,2,3,25.53,5.3,6.65,3.04,3.94,3.55,8.2,1.0,19,30,3.16,3228.0,0.762,1.0,8.63,4,5.96,independent_house,tier_2,unfurnished,1959455.0,86.34,58.0
2203.0,5,6,6.21,5.93,6.07,8.91,6.27,1.19,15.8,2.0,7,30,2.53,7161.0,0.711,6.09,8.55,4,7.44,independent_house,tier_1,fully_furnished,15296681.0,68.13,91.0
1613.0,4,3,7.65,6.71,4.92,7.64,3.66,4.58,18.2,,30,31,1.55,8583.0,0.447,6.25,7.87,9,6.93,apartment,metro,semi_furnished,1518055.0,54.85,106.0
905.0,2,3,8.31,8.36,5.83,5.8,4.82,3.08,4.6,1.0,30,31,3.62,9437.0,0.79,5.02,9.38,4,7.74,apartment,metro,semi_furnished,4748814.0,83.33,69.0
922.0,2,1,6.17,6.93,5.37,7.53,2.4,3.12,6.3,0.0,32,33,2.99,8770.0,0.538,5.03,8.84,3,7.6,villa,metro,fully_furnished,6327824.0,64.03,91.0
1458.0,5,6,7.58,8.15,5.09,7.82,1.83,2.02,10.3,1.0,30,31,3.69,7651.0,0.459,8.52,6.0,4,8.0,apartment,tier_1,fully_furnished,8632415.0,66.74,110.0
1935.0,3,2,8.98,7.08,10.0,6.36,5.87,1.87,21.2,2.0,8,9,3.63,7090.0,0.401,1.86,9.13,6,7.81,independent_house,tier_1,fully_furnished,10686976.0,71.14,75.0
851.0,2,3,5.97,7.56,4.08,7.32,4.31,2.25,4.7,2.0,20,21,,9006.0,0.436,10.45,8.44,6,6.67,apartment,metro,unfurnished,5626714.0,64.6,126.0
2029.0,4,4,1.96,5.79,8.91,10.0,1.99,3.04,25.7,2.0,19,26,2.43,5595.0,0.647,6.57,9.37,5,9.59,apartment,tier_2,unfurnished,6013390.0,61.71,104.0
1402.0,3,2,2.76,6.17,4.9,,5.77,4.94,0.0,2.0,28,29,3.41,9878.0,0.447,10.95,9.79,3,7.67,plot,metro,unfurnished,1500000.0,60.07,127.0
966.0,2,1,8.11,5.32,5.26,8.59,0.0,0.49,24.0,1.0,12,13,5.27,9847.0,0.657,4.96,8.66,9,7.59,apartment,metro,semi_furnished,10341589.0,94.74,46.0
1207.0,2,2,20.48,8.1,5.23,4.63,2.84,2.59,12.9,1.0,18,34,3.61,5994.0,0.488,10.09,7.9,4,6.99,apartment,metro,semi_furnished,3569579.0,58.88,123.0
2359.0,5,4,6.78,6.76,5.11,6.58,1.31,0.93,15.3,2.0,7,15,4.74,4884.0,0.751,8.74,9.41,6,6.68,apartment,tier_2,unfurnished,11548565.0,94.12,52.0
728.0,2,2,9.83,1.8,8.57,7.08,6.46,3.52,15.6,0.0,18,37,4.03,4348.0,0.511,1.27,9.92,3,7.61,apartment,tier_2,semi_furnished,2211518.0,84.69,49.0
1069.0,4,5,16.28,7.92,8.0,6.34,3.52,2.16,0.0,1.0,0,17,2.6,6420.0,0.546,6.4,8.89,5,8.59,apartment,tier_1,unfurnished,4905327.0,50.76,151.0
1945.0,5,6,11.31,,6.6,9.6,4.44,0.89,8.7,2.0,0,24,5.56,6219.0,0.555,15.1,8.55,6,9.89,apartment,tier_2,semi_furnished,13090087.0,85.3,71.0
1563.0,3,3,8.27,5.98,10.0,6.85,4.85,4.22,9.8,2.0,10,18,4.65,3897.0,0.613,9.71,9.45,2,7.52,apartment,tier_2,fully_furnished,2233317.0,75.33,82.0
1039.0,3,4,7.67,7.92,6.97,7.96,5.76,2.59,20.7,1.0,24,25,2.24,4637.0,0.587,3.46,7.83,4,8.35,apartment,tier_2,semi_furnished,4052893.0,64.29,102.0
1952.0,5,6,5.16,6.89,7.1,9.98,5.55,6.63,10.3,,11,22,3.26,4716.0,0.408,5.49,8.69,1,8.55,villa,tier_2,semi_furnished,1500000.0,69.5,109.0
1976.0,3,3,13.12,4.02,5.83,8.48,5.74,2.48,22.4,1.0,24,25,5.0,7867.0,0.923,9.65,8.2,5,6.96,villa,metro,unfurnished,9988366.0,83.75,67.0
